member-id,publisher,prefix,pubs-since-2017,doi-checked,force-https
2463,"Marine Technology Society","10.4031",67,"10.4031/mtsj.51.2.4",false
2468,"APESB (Associacao de Apoio a Pesquisa em Saude Bucal)","10.4034",180,"10.4034/pboci.2017.171.11",false
2471,"AACN Publishing","10.4037",285,"10.4037/ajcc2018959",false
2473,"Sri Lanka Journals Online (JOL)","10.4038",1066,"10.4038/sljid.v7i1.8122",true
2483,"Korean Breast Cancer Society (KAMJE)","10.4048",74,"10.4048/jbc.2017.20.3.297",true
2487,"The American Association of Immunologists","10.4049",1175,"10.4049/jimmunol.1701693",false
2494,"The Korean Orthopaedic Association (KAMJE)","10.4055",182,"10.4055/jkoa.2018.53.1.58",true
2506,"The Korean Society of Applied Pharmacology","10.4062",136,"10.4062/biomolther.2017.147",false
2521,"Chonnam National University Medical School (KAMJE)","10.4068",53,"10.4068/cmj.2017.53.1.28",true
2522,"Korean Academy of Women's Health Nursing (KAMJE)","10.4069",37,"10.4069/kjwhn.2017.23.3.166",true
2525,"International Microelectronics and Packaging Society (IMAPS)","10.4071",272,"10.4071/isom-2017-poster6_098",false
2534,"Sociedade Brasileira de Paleontologia","10.4072",52,"10.4072/rbp.2017.1.01",false
2557,"Journal of Athletic Training/NATA","10.4085",262,"10.4085/1062-6050-52.3.03",false
2556,"Theory of Computing Exchange","10.4086",32,"10.4086/toc.2017.v013a017",false
2561,"Journal of Urban and Environmental Engineering","10.4090",2,"10.4090/juee.2016.v10n2",false
2581,"Medknow","10.4103",23396,"10.4103/kjo.kjo_112_17",false
2593,null,null,0,null,null
2595,"The Korean Urological Association (KAMJE)","10.4111",111,"10.4111/icu.2018.59.2.98",true
2605,"Department of Sport Management, University of Peloponnese","10.4127",25,"10.4127/jbe.2017.0112",false
2608,"Asian Electric Vehicle Society","10.4130",2,"10.4130/jaev.15.1767",true
2611,"The Korean Society of Pathologists and The Korean Society for Cytopathology","10.4132",121,"10.4132/jptm.2017.11.09",true
2618,"The Korean Mathematical Society","10.4134",180,"10.4134/ckms.c160003",false
2621,"Instituto de Pesquisas Ambientais em Bacias Hidrograficas (IPABHi)","10.4136",124,"10.4136/ambi-agua.1978",false
2625,"American Society of Consultant Pharmacists","10.4140",126,"10.4140/tcp.n.2017.312",false
2632,"The Korean Society of Veterinary Science (KAMJE)","10.4142",127,"10.4142/jvs.2017.18.s1.323",true
2954,"Korean Cancer Association","10.4143",279,"10.4143/crt.2017.162",true
2639,"The Korean Powder Metallurgy Institute","10.4150",80,"10.4150/kpmi.2017.24.4.298",false
2644,"Portuguese Society of Electrochemistry","10.4152",40,"10.4152/pea.201706323",false
2657,"The Association of Japanese Geographers","10.4157",65,"10.4157/geogrevjapanb.90.42",true
2670,"The Korean Society for Microbiology and The Korean Society of Virology (KAMJE)","10.4167",22,"10.4167/jbv.2017.47.1.54",true
2673,"European Mathematical Publishing House","10.4171",835,"10.4171/cmh/433",false
2679,"Korean Society of Epidemiology","10.4178",78,"10.4178/epih.e2017013",true
2691,"Korean Society of Spine Surgery (KAMJE)","10.4184",206,"10.4184/asj.2017.11.3.472",true
2692,"Revista Latina de Comunicación Social","10.4185",283,"10.4185/rlcs-2018-1251",false
2696,"Society for Human Environmental Studies","10.4189",22,"10.4189/shes.15.93",true
4216,"Korean Ceramic Society","10.4191",96,"10.4191/kcers.2017.54.6.10",true
2704,"The International Journal of Digital Accounting Research","10.4192",7,"10.4192/1577-8517-v17_1",false
2706,"The Korean Physiological Society and The Korean Society of Pharmacology (KAMJE)","10.4196",104,"10.4196/kjpp.2017.21.1.1",true
2732,"Canadian Society of Hospital Pharmacists (CSHP)","10.4212",114,"10.4212/cjhp.v70i3.1667",false
2731,"Steklov Mathematical Institute","10.4213",858,"10.4213/mzm10465",false
2740,"Korea Ocean Research and Development Institute","10.4217",21,"10.4217/opr.2017.39.3.195",false
2744,"Norwegian Nurses Organisation","10.4220",148,"10.4220/sykepleienf.2017.62155",true
2751,"Scientific Research Publishing, Inc,","10.4236",10655,"10.4236/jss.2018.61011",false
2778,"Oecologia Australis","10.4257",60,"10.4257/oeco.2017.2101.08",false
2790,"The Korean Society of Critical Care Medicine","10.4266",77,"10.4266/acc.2017.00297",true
2810,"Korean Society for Library and Information Science","10.4275",14,"10.4275/kslis.2017.51.1.049",false
2816,"The Korean Magnetics Society","10.4283",170,"10.4283/jkms.2017.27.5.168",false
2824,"Entomological Society of Washington","10.4289",98,"10.4289/0013-8797.119.3.518",false
2861,"Journal of Gambling Issues","10.4309",68,"10.4309/jgi.v0i34.3955",false
2868,null,null,0,null,null
2876,null,null,0,null,null
2878,"Korea Concrete Institute","10.4334",87,"10.4334/jkci.2017.29.4.371",false
3979,"EMH Swiss Medical Publishers, Ltd.","10.4414",4462,"10.4414/smw.2017.14509",true
2886,"The Korean Society of Mycology","10.4489",30,"10.4489/kjm.20170031",false
2887,"The Korean Society of Phycology","10.4490",40,"10.4490/algae.2017.32.2.25",true
2888,"Korean Society of Environmental Engineering","10.4491",204,"10.4491/eer.2018.023",false
2908,"Earthquake Engineering Society of Korea","10.5000",52,"10.5000/eesk.2017.21.4.163",false
2924,"Universidade Federal de Santa Catarina (UFSC)","10.5007",857,"10.5007/1807-1384.2017v14n2p93",true
2920,"The Editorial Office of Gut and Liver","10.5009",187,"10.5009/gnl16069",false
2921,"The Korean Society for Plant Biotechnology","10.5010",71,"10.5010/jpb.2017.44.3.235",false
2923,"Korean Chemical Society","10.5012",10,"10.5012/jkcs.2017.61.1.29",false
2931,"Fundacao Edson Queiroz","10.5020",198,"10.5020/2317-2150.2017.3803",false
2989,"The Korean Society of Electrolyte Metabolism (KAMJE)","10.5049",8,"10.5049/ebp.2017.15.2.47",true
2995,"The Korean Society for Noise and Vibration Engineering","10.5050",125,"10.5050/ksnve.2017.27.6.784",false
3002,null,null,0,null,null
2998,"The Korean Society of Neurogastroenterology and Motility","10.5056",119,"10.5056/jnm16137",false
3030,"Japan Society of Kansei Engineering","10.5057",145,"10.5057/jjske.tjske-d-17-00003",true
3039,"Korean Society of Sport Biomechanics","10.5103",29,"10.5103/kjsb.2017.27.1.53",false
3062,"Academy and Industry Research Collaboration Center (AIRCC)","10.5121",1141,"10.5121/ijsea.2017.8205",false
3148,"Instituto Evandro Chagas","10.5123",145,"10.5123/s1679-49742017000400016",false
3063,"Korean Medical Association (KAMJE)","10.5124",151,"10.5124/jkma.2017.60.5.391",true
3064,"The Korean Association of Oral and Maxillofacial Surgeons (KAMJE)","10.5125",86,"10.5125/jkaoms.2017.43.6.407",true
3085,"Estonian Association for Applied Linguistics","10.5128",24,"10.5128/lv27.05",false
3097,"University of Technology, Sydney (UTS)","10.5130",208,"10.5130/ccs.v9i3.5637",false
3092,null,null,0,null,null
3091,"Ecototoxicology and Environmental Contamination","10.5132",11,"10.5132/eec.2017.01.05",false
3070,null,null,0,null,null
3077,"The Korean Space Science Society","10.5140",24,"10.5140/jass.2017.34.1.1",false
3078,null,null,0,null,null
3080,"The Ergonomics Society of Korea","10.5143",5,"10.5143/jesk.2017.36.1.37",false
3099,"The Korean Society of Clinical Microbiology (KAMJE)","10.5145",21,"10.5145/acm.2017.20.1.13",true
3100,"Federation of Turkish Pathology Societies","10.5146",49,"10.5146/jcpath.2017.08",false
3120,"Editions Paralia","10.5150",43,"10.5150/cmcm.2017.029",false
3157,"Global Science & Technology Forum (GSTF)","10.5176",520,"10.5176/2382-5650_ccs17.23",true
3128,"Classical Association of the Middle West and South, Inc (CAMWS)","10.5184",80,"10.5184/classicalj.112.2.0129",false
3150,"Center for Transportation Studies","10.5198",45,"10.5198/jtlu.2017.919",true
3160,null,null,0,null,null
3224,"Universidade Estadual de Ponta Grossa (UEPG)","10.5212",317,"10.5212/emancipacao.v.17i1.0006",false
3162,"Universidade Federal de Goias","10.5216",747,"10.5216/ag.v11i2.41323",true
3168,"Korean Association for the Study of Intestinal Diseases (KAMJE)","10.5217",99,"10.5217/ir.2017.15.2.195",true
3173,"The Korean Society of Pediatric Gastroenterology, Hepatology and Nutrition (KAMJE)","10.5223",51,"10.5223/pghn.2017.20.2.114",true
3183,"The Korean Society of Technology of Plasticity","10.5228",36,"10.5228/kstp.2017.26.2.95",false
3184,"The Korean Electrochemical Society","10.5229",17,"10.5229/jkes.2017.20.1.13",false
3190,"Revista Internacional de Ciencias del Deporte (RICYDE)","10.5232",52,"10.5232/ricyde2017.04801",false
3209,"Museum National d'Histoire Naturelle, Paris, France","10.5252",108,"10.5252/a2017n1a1",false
3210,"Netherlands Ornithologists' Union","10.5253",21,"10.5253/arde.v105i1.a3",false
3219,"The Japanese Society for Cognitive Psychology","10.5265",11,"10.5265/jcogpsy.14.83",true
3220,"The Institute of Positioning, Navigation and Timing of Japan","10.5266",2,"10.5266/ipntj.8.1",true
3257,"Sociedade Paranaense de Matematica","10.5269",213,"10.5269/bspm.v36i4.33608",false
3233,"Journal of Solid Waste Technology and Management","10.5276",35,"10.5276/jswt.2017.233",false
3236,"Korean Fluid Machinery Association","10.5293",124,"10.5293/kfma.2017.20.1.041",false
3251,"Instituto de Economia Aplicada a la Empresa (IEAE)","10.5295",25,"10.5295/cdg.160718lc",false
3253,"Association for Applied Psychophysiology and Biofeedback","10.5298",22,"10.5298/1081-5937-45.4.02",false
3255,null,null,0,null,null
3247,"Institute of Control, Robotics and Systems","10.5302",217,"10.5302/j.icros.2018.17.0153",false
3248,"The Korean Astronomical Society","10.5303",92,"10.5303/pkas.2017.32.1.067",false
3259,"Korean Society for Agricultural Machinery","10.5307",7,"10.5307/jbe.2017.42.1.012",false
3267,"The Korean Environmental Sciences Society","10.5322",140,"10.5322/jesi.2017.26.12.1375",false
3268,"Association for the Study of African American Life and History (ASALH)","10.5323",24,"10.5323/blachistbull.81.1.0005",false
3322,"Norwegian University of Science and Technology (NTNU) Library","10.5324",177,"10.5324/fn.v38i0.2255",true
3287,"The Pennsylvania State University Press","10.5325",1788,"10.5325/chaucerrev.53.1.0112",false
3318,"Zeppelini Editorial e Comunicacao","10.5327",291,"10.5327/z2594539420170000194",false
3286,null,null,0,null,null
3306,"Ortadogu Reklam Tanitim Yayincilik Turizm Egitim Insaat Sanayi ve Ticaret A.S.","10.5336",827,"10.5336/neuro.2017-58770",false
3273,"The Korean Society of Environmental Agriculture","10.5338",31,"10.5338/kjea.2017.36.2.20",false
3283,"The Korean Institute of Building Construction","10.5345",56,"10.5345/jkibc.2017.17.4.341",false
3294,"The Korean Statistical Society","10.5351",98,"10.5351/kjas.2017.30.3.403",false
3295,"Korean Society of Life Science","10.5352",78,"10.5352/jls.2017.27.2.187",false
3330,"Universidad de Chile","10.5354",285,"10.5354/0717-5051.2017.47061",true
3312,"Japan Science Support Foundation","10.5363",279,"10.5363/tits.22.9_97",true
3383,"World Health Organization, Western Pacific Regional Office","10.5365",28,"10.5365/wpsar.2017.8.4.005",false
3315,"The Korean Sensors Society","10.5369",36,"10.5369/jsst.2017.26.3.199",false
3316,"Informa UK Limited","10.5370",285,"10.5370/kiee.2017.66.2.300",false
3493,null,null,0,null,null
3329,"Sophia Publishing Group, Inc.","10.5376",250,"10.5376/ija.2017.07.0016",false
3342,"The Fukushima Society of Medical Science","10.5387",31,"10.5387/fms.2017-09",true
3343,"The Korean Society of Agricultural Engineers","10.5389",30,"10.5389/ksae.2017.59.3.083",false
3345,"Korean Institute of Intelligent Systems","10.5391",141,"10.5391/ijfis.2017.17.4.264",false
3347,"Korean Association of Agricultural Medicine and Community Health","10.5393",3,"10.5393/jamch.2017.42.1.001",false
3348,"Korean Institute of Navigation and Port Research","10.5394",23,"10.5394/kinpr.2017.41.2.55",false
3349,"The Korean Academy of Conservative Dentistry (KAMJE)","10.5395",64,"10.5395/rde.2017.42.4.309",true
3351,"Korean Shoulder and Elbow Society","10.5397",30,"10.5397/cise.2017.20.2.77",false
3354,"Australian and New Zealand Society of the History of Medicine","10.5401",34,"10.5401/healthhist.19.2.0169",false
3374,"Dustri-Verlgag Dr. Karl Feistle","10.5414",866,"10.5414/cn109287",true
3402,"Asia Pacific Association of Allergy, Asthma, and Clinical Immunology (KAMJE)","10.5415",52,"10.5415/apallergy.2017.7.1.51",true
3371,null,null,0,null,null
3381,"Korean Society of Plant Pathology","10.5423",90,"10.5423/rpd.2017.23.2.99",false
3547,"International Association for the Study of Popular Music (IASPM)","10.5429",31,"10.5429/2079-3871(2017)v7i2.11en",false
3461,"Palacky University Olomouc","10.5507",328,"10.5507/tvv.2017.022",false
3463,null,null,0,null,null
3472,"Korean Institute of Electromagnetic Engineering and Science","10.5515",53,"10.5515/kjkiees.2017.28.3.346",false
3477,"Korean Society of Agricultural and Forest Meteorology","10.5532",4,"10.5532/kjafm.2017.19.1.27",false
3479,null,null,0,null,null
3486,"Canadian Center of Science and Education","10.5539",4820,"10.5539/elt.v11n2p99",false
3526,"Colegio Oficial de Bibliotecarios y Documentalistas de la Comunidad Valenciana (COBDCV)","10.5557",8,"10.5557/iimei8-n14-043065",false
3552,"Canadian Institute of Forestry","10.5558",49,"10.5558/tfc2017-026",false
3531,"The Institute of Electronics Engineers of Korea","10.5573",271,"10.5573/ieie.2017.54.11.100",false
3544,null,null,0,null,null
3664,"University Nove de Julho","10.5585",518,"10.5585/remark.v16i4.3508",true
3549,null,null,0,null,null
3610,null,null,0,null,null
3568,"The Korean Society for Brain and Neural Science (KAMJE)","10.5607",50,"10.5607/en.2017.26.5.287",true
3572,"Japanese Society of Insurance Science","10.5609",25,"10.5609/jsis.2017.637_31",true
3573,"Japan Association for Earthquake Engineering","10.5610",56,"10.5610/jaee.17.1_1",true
3574,null,null,0,null,null
3601,null,null,0,null,null
3641,"University of Oslo Library","10.5617",321,"10.5617/sakprosa.4732",false
3578,"The Korean Society of Environmental Health and Toxicology (KAMJE)","10.5620",28,"10.5620/eht.e2017017",true
3583,"Korean Institute of Information Scientists and Engineers","10.5626",121,"10.5626/jcse.2017.11.1.24",false
3599,"Faculdade de Desporto","10.5628",102,"10.5628/rpcd.17.s2a.13",false
3585,null,null,0,null,null
3587,"The Society of Practical Otolaryngology","10.5631",346,"10.5631/jibirin.111.35",true
3666,"Academy of Sciences and Arts of Bosnia and Herzegovina","10.5644",82,"10.5644/dijalog.2014.3-4.04",false
3618,"Japan Society of Immunology and Allergology in Otolaryngology","10.5648",30,"10.5648/jjiao.35.291",true
3628,"The Korean Society of Fisheries and Aquatic Science","10.5657",26,"10.5657/kfas.2017.0169",false
3644,"Department of Mathematics, Kyungpook National University","10.5666",8,"10.5666/kmj.2017.57.1.99",false
3660,"Institut d'Educacio Fisica de Catalunya (INEFC)","10.5672",193,"10.5672/apunts.2014-0983.es.(2017/4).130",false
3665,"American Journal of Pharmaceutical Education","10.5688",196,"10.5688/ajpe6345",true
3668,"The Korean Institute of Surface Engineering","10.5695",18,"10.5695/jkise.2017.50.1.35",false
3714,"American Epilepsy Society","10.5698",132,"10.5698/1535-7511.17.3.144",false
3706,null,null,0,null,null
3679,null,null,0,null,null
3688,"Semmelweis Egyetem (EKK Mentalhigiene Intezet)","10.5708",16,"10.5708/ejmh.12.2017.1.2",false
3691,"University of Finance and Management in Warsaw","10.5709",45,"10.5709/acp-0214-z",false
3703,null,null,0,null,null
3712,null,null,0,null,null
3726,"Finnish Zoological and Botanical Publishing Board","10.5735",84,"10.5735/086.054.0101",false
3744,"American University in Cairo Press","10.5743",150,"10.5743/cairo/9789774167706.003.0020",false
3749,"University Press of Florida","10.5744",562,"10.5744/florida/9780813062846.003.0004",false
3790,"Pontificia Universidade Catolica de Minas Gerais","10.5752",427,"10.5752/p.1983-2478.2017v12n22p369",false
3742,"Brazilian Computer Society (Sociedade Brasileira de Computação - SBC)","10.5753",532,"10.5753/cbie.wie.2017.925",false
3757,"Editorial Committee of Annals of Thoracic and Cardiovascular Surgery","10.5761",101,"10.5761/atcs.ra.17-00181",true
3756,"The Korea Academia-Industrial Cooperation Society","10.5762",85,"10.5762/kais.2017.18.1.75",false
3809,null,null,0,null,null
3766,null,null,0,null,null
3782,null,null,0,null,null
3776,"A. I. Rosu Cultural Scientific Foundation (Fundatia cultural-stiintifica A. I. Rosu)","10.5775",9,"10.5775/fg.2017.112.i",false
3798,"Hong Kong University Press","10.5790",282,"10.5790/hongkong/9789888208852.003.0005",false
3804,"The Japanese Society for Neuroendovascular Therapy","10.5797",162,"10.5797/jnet.tn.2017-0064",true
3858,"Institute of Earth's Crust, Siberian Branch of the Russian Academy of Sciences","10.5800",120,"10.5800/gt-2017-8-2-0243",false
4139,"Nucleo de Altos Estudos Amazonicos","10.5801",24,"10.5801/ncn.v20i2.3193",true
3829,"Association of Reptilian and Amphibian Veterinarians (ARAV)","10.5818",38,"10.5818/17-06-116.1",false
